Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered
Colorado,US,39.21720112,-106.9310027,54,2,0
North Carolina,US,35.59535426,-77.37353178,185,2,0
Oklahoma,US,34.92065823,-95.7513432,39,3,0
Virginia,US,36.81980341,-79.39731264,17,1,0
California,US,39.06167234,-120.7240569,172,8,0
Louisiana,US,29.42245447,-89.60322085,192,16,0
Missouri,US,39.38154439,-94.77068479,50,0,0
Nebraska,US,41.57246836,-97.52144359,407,0,0
Wyoming,US,42.13299116,-104.966331,0,0,0
West Virginia,US,39.37091679,-81.16771771,2,0,0
California,US,40.00355989,-120.8395236,4,0,0
Iowa,US,42.737633,-96.21366621,74,0,0
Massachusetts,US,41.94070556,-70.80802823,6774,435,0
Iowa,US,42.73420133,-94.67862564,3,0,0
West Virginia,US,38.32758728,-80.00993811,2,0,0
Arkansas,US,35.57433534,-90.66268713,25,2,0
Louisiana,US,30.71409502,-91.60209535,152,17,0
Arkansas,US,34.48254879,-94.22728802,7,0,0
Florida,US,27.95027105,-81.69732947,698,37,0
Georgia,US,34.00267074,-85.18677781,71,0,0
Iowa,US,41.68679484,-93.57767461,2634,67,0
Minnesota,US,47.77372465,-96.40134647,55,2,0
Missouri,US,37.6162296,-93.39828174,1,0,0
Nebraska,US,41.18813488,-97.56630712,9,0,0
North Carolina,US,35.27820615,-82.16812354,32,3,0
Oregon,US,44.90322804,-123.4128888,91,9,0
Tennessee,US,35.12245443,-84.52075859,12,0,0
Texas,US,30.79472531,-94.8276624,46,0,0
Wisconsin,US,45.46130348,-92.44182875,6,0,0
Montana,US,48.22773388,-112.2252703,2,0,0
Mississippi,US,34.226046,-89.03636807,25,2,0
Oklahoma,US,34.72959848,-96.68337199,10,2,0
Arkansas,US,35.44871474,-93.03212219,52,0,0
Illinois,US,37.41391284,-88.56152109,1,0,0
Minnesota,US,45.58606667,-95.44451209,5,0,0
Virginia,US,37.14259351,-76.35798148,7,0,0
Ohio,US,41.16793482,-81.19735782,284,51,0
Wisconsin,US,44.47558711,-89.50152965,7,0,0
Indiana,US,41.45986947,-87.06848888,372,9,0
Virginia,US,36.85914825,-76.35971629,217,9,0
Indiana,US,38.02097333,-87.86480429,16,0,0
Kansas,US,39.37925655,-96.34564657,18,0,0
Oklahoma,US,35.20614018,-96.94923008,55,4,0
Iowa,US,41.33640314,-95.53907776,138,2,0
Pennsylvania,US,41.74471626,-77.89559864,4,0,0
Texas,US,35.40133773,-101.893964,1421,21,0
Kentucky,US,37.83218794,-83.82553961,1,0,0
Idaho,US,42.69254894,-112.8395742,3,0,0
Iowa,US,41.68625425,-92.53155731,83,8,0
Virginia,US,37.55016038,-77.91267882,23,0,0
Arkansas,US,34.83624419,-91.55162157,2,0,0
Kansas,US,37.64780729,-98.73922153,1,0,0
Ohio,US,39.7420247,-84.64787018,28,1,0
Mississippi,US,34.61810501,-88.51986294,36,2,0
Michigan,US,45.34018577,-83.91498656,11,0,0
West Virginia,US,39.46770987,-79.66712803,14,0,0
Wisconsin,US,45.68051754,-90.3609888,1,0,0
Virginia,US,37.22554789,-78.43597949,72,2,0
Virginia,US,37.18497668,-77.22922187,48,0,0
Maryland,US,38.83070039,-76.8496441,10449,398,0
Virginia,US,38.70916224,-77.48713689,3351,66,0
Alaska,US,55.76261984,-133.0511621,2,0,0
Rhode Island,US,41.87064746,-71.57753536,9112,0,0
Colorado,US,37.95544985,-102.3926052,9,0,0
Colorado,US,38.17359144,-104.5127437,186,13,0
Arkansas,US,34.77054088,-92.31355101,661,23,0
Georgia,US,32.23334561,-83.4754996,38,1,0
Illinois,US,37.22631423,-89.13085001,33,0,0
Indiana,US,41.04166107,-86.69890683,34,0,0
Kentucky,US,37.10466131,-84.57629079,47,2,0
Missouri,US,37.82462075,-92.20783203,36,1,0
Virginia,US,37.06474963,-80.71229738,10,0,0
Oklahoma,US,34.41635232,-95.37603505,1,0,0
Florida,US,29.60779729,-81.74230285,127,3,0
Georgia,US,33.32056115,-83.37552891,60,6,0
Indiana,US,39.66437981,-86.84517605,94,5,0
New York,US,41.42630093,-73.74965532,1115,7,0
Ohio,US,41.02094889,-84.1336111,77,13,0
Tennessee,US,36.14005459,-85.50646123,204,5,0
West Virginia,US,38.50782345,-81.9082131,29,0,0
New Mexico,US,35.10403332,-103.5481727,5,1,0
Maryland,US,39.06198912,-76.03530977,106,9,0
Georgia,US,31.86728114,-85.01773177,7,1,0
Mississippi,US,34.25157572,-90.28908,19,0,0
Georgia,US,34.88389445,-83.40304637,14,1,0
Wisconsin,US,42.74753117,-88.05941254,833,17,0
Virginia,US,37.12222899,-80.5602732,3,0,0
Texas,US,32.87109387,-95.79232691,2,0,0
West Virginia,US,37.76936795,-81.2456041,10,0,0
Missouri,US,39.52817427,-91.51838643,2,0,0
Minnesota,US,45.01625271,-93.09872295,1167,56,0
North Dakota,US,48.26886249,-98.72223879,7,0,0
Texas,US,34.96585996,-101.8971322,444,4,0
Alabama,US,33.29526734,-85.45708831,118,7,0
Arkansas,US,36.3415714,-91.02455531,22,0,0
Georgia,US,31.76622818,-84.75732369,169,21,0
Illinois,US,38.05095369,-89.82512254,233,3,0
Indiana,US,40.15734772,-85.01139319,27,3,0
Missouri,US,39.44007257,-92.4971374,8,0,0
North Carolina,US,35.71015088,-79.80570339,407,6,0
West Virginia,US,38.769899,-79.87919615,5,0,0
Mississippi,US,32.26469147,-89.94537876,271,6,0
North Dakota,US,46.45621782,-97.65742504,3,0,0
Louisiana,US,31.19778499,-92.52997303,417,13,0
Virginia,US,38.68295619,-78.15826963,10,0,0
Montana,US,46.08520862,-114.1189164,5,0,0
Missouri,US,39.3537468,-93.98905745,12,0,0
Minnesota,US,47.87197525,-96.09561104,2,0,0
Louisiana,US,32.09530039,-93.34213308,38,6,0
Texas,US,33.61886692,-95.04841765,33,0,0
Nebraska,US,40.1755688,-100.476998,5,0,0
Minnesota,US,44.40555844,-95.25207021,3,0,0
Texas,US,31.32323325,-103.6903896,7,0,0
Texas,US,28.3238976,-97.15766311,3,0,0
Kansas,US,37.95230263,-98.08607292,41,0,0
New York,US,42.71348136,-73.51089874,423,23,0
Minnesota,US,44.72836381,-94.94553734,5,0,0
North Dakota,US,48.71982533,-101.6603912,1,0,0
Kansas,US,39.82799632,-97.65036709,4,0,0
Missouri,US,37.36085952,-90.97009925,2,0,0
Tennessee,US,35.60536161,-84.93076643,6,0,0
Kansas,US,38.34616184,-98.19992118,4,0,0
Minnesota,US,44.3543376,-93.29658715,181,2,0
Nebraska,US,40.1247415,-95.71755036,1,0,0
Illinois,US,38.71240969,-88.08475366,3,0,0
Louisiana,US,32.41391005,-91.76634876,104,1,0
Montana,US,47.78668011,-104.5610786,3,0,0
North Dakota,US,46.26440649,-96.94852979,9,0,0
Ohio,US,40.77180308,-82.5379961,143,2,0
South Carolina,US,34.01791263,-80.90267209,1180,60,0
Wisconsin,US,43.3762778,-90.43012729,13,2,0
Georgia,US,33.35777107,-82.07026432,480,17,0
North Carolina,US,35.00417719,-79.74491009,103,2,0
Virginia,US,37.937575,-76.72920628,203,4,0
Virginia,US,37.53255773,-77.47966921,611,18,0
Kansas,US,39.28935726,-96.73420026,59,1,0
New Mexico,US,36.51072137,-106.6931674,30,0,0
Colorado,US,39.97913541,-108.2179009,1,0,0
Colorado,US,37.5836865,-106.3847838,7,0,0
Indiana,US,39.10235626,-85.26212744,105,6,0
Missouri,US,36.65460667,-90.85990261,6,0,0
West Virginia,US,39.18094587,-81.06356878,1,0,0
California,US,33.74314981,-115.9933578,5440,235,0
Tennessee,US,35.84923189,-84.52458689,8,0,0
West Virginia,US,38.71622686,-81.35243568,8,0,0
Virginia,US,37.26865804,-80.06396753,83,1,0
Virginia,US,37.27791025,-79.96189766,120,1,0
South Dakota,US,45.62975048,-96.94672673,17,0,0
Texas,US,35.83809685,-100.813175,2,0,0
Tennessee,US,36.52454807,-86.87346725,250,0,0
Texas,US,31.02539637,-96.51272246,6,0,0
North Carolina,US,34.64244496,-79.1025053,519,11,0
Minnesota,US,43.67482683,-96.25296832,19,0,0
Wisconsin,US,42.67151616,-89.071479,393,14,0
Illinois,US,41.46613806,-90.57042164,543,17,0
Virginia,US,37.81204314,-79.44605905,11,0,0
Kentucky,US,37.36642393,-84.31176452,12,0,0
Georgia,US,33.65145002,-84.02202167,249,8,0
New Hampshire,US,42.98499744,-71.12883377,1040,53,0
North Carolina,US,36.39593137,-79.77504841,44,2,0
Virginia,US,38.51006137,-78.87260325,381,2,0
New York,US,41.15027894,-74.02560498,12596,594,0
Texas,US,32.89779518,-96.40771592,138,5,0
Oklahoma,US,36.37004357,-95.60406759,72,5,0
North Dakota,US,48.77245354,-99.84097493,3,0,0
Kansas,US,39.35022773,-99.32484567,6,0,0
Montana,US,48.29607488,-105.0079268,7,0,0
New Mexico,US,34.02097406,-103.4799493,14,0,0
Michigan,US,44.33473082,-84.61067651,20,0,0
Minnesota,US,48.77501878,-95.81079919,1,0,0
Ohio,US,39.33705391,-83.06000914,56,1,0
Colorado,US,40.48596505,-106.9905548,59,6,0
Kentucky,US,38.19484205,-83.42088935,6,0,0
North Carolina,US,35.64003916,-80.52446628,510,26,0
Texas,US,31.8314342,-99.97616148,2,0,0
Indiana,US,39.62002287,-85.4655599,39,2,0
Texas,US,32.10773545,-94.76176432,40,1,0
Wisconsin,US,45.47498854,-91.1333012,4,0,0
Alabama,US,32.28725256,-85.18415324,91,0,0
Kentucky,US,36.99308373,-85.06070117,19,4,0
Virginia,US,36.9302832,-82.10095486,6,0,0
North Carolina,US,35.40114178,-81.92112099,154,7,0
Tennessee,US,35.84591405,-86.4107263,796,19,0
Vermont,US,43.57723578,-73.03741676,49,1,0
Louisiana,US,31.56388699,-93.55433981,29,0,0
Texas,US,31.34318809,-93.85440451,3,0,0
Iowa,US,42.38624071,-95.10547892,4,0,0
California,US,38.45106826,-121.3425374,1194,54,0
Maine,US,43.95415864,-69.85074999,25,0,0
Michigan,US,43.33433923,-84.0513121,866,93,0
Colorado,US,38.08054629,-106.282466,15,0,0
New Jersey,US,39.58719656,-75.3469663,438,18,0
Virginia,US,37.2836193,-80.06219455,32,0,0
Arkansas,US,34.64916145,-92.67583224,78,1,0
Illinois,US,37.75332999,-88.54119706,6,0,0
Kansas,US,38.78369175,-97.65185177,23,2,0
Missouri,US,39.13734288,-93.20259964,227,0,0
Nebraska,US,40.52418865,-97.14085859,395,0,0
Utah,US,40.66616532,-111.9216011,3604,51,0
South Carolina,US,34.00795823,-81.72713237,94,0,0
North Carolina,US,34.98820368,-78.36914061,211,1,0
Texas,US,31.39457611,-94.17000399,22,1,0
California,US,36.60308176,-121.069975,59,2,0
California,US,34.84060306,-116.1774685,3198,139,0
California,US,33.03484597,-116.7365326,5391,200,0
California,US,37.75215114,-122.4385672,1999,35,0
Texas,US,30.57933681,-95.16260304,12,0,0
California,US,37.93433732,-121.2730061,644,31,0
Colorado,US,37.76248981,-107.6763289,1,0,0
New Mexico,US,36.50838318,-108.320437,1237,81,0
Utah,US,37.62762978,-109.8033714,154,3,0
Washington,US,48.60182783,-122.96745,15,0,0
California,US,35.38822029,-120.4039028,237,1,0
California,US,37.4228808,-122.3275546,1536,65,0
Colorado,US,38.00450883,-108.4020725,22,0,0
New Mexico,US,35.48014807,-104.8163562,7,0,0
Texas,US,28.00880118,-97.51763891,23,0,0
South Dakota,US,44.02351092,-98.0909816,3,0,0
New Mexico,US,35.68862401,-106.8687803,479,22,0
Ohio,US,41.35624126,-83.137872,54,8,0
Illinois,US,39.75836914,-89.65872023,289,24,0
Michigan,US,43.42406072,-82.82055898,38,5,0
California,US,34.65329488,-120.0188492,1387,11,0
California,US,37.23104908,-121.6970462,2391,134,0
Arizona,US,31.52508998,-110.8479088,62,0,0
California,US,37.05580291,-122.0066524,149,2,0
New Mexico,US,35.50708973,-105.9774716,113,3,0
Florida,US,30.6934145,-87.02458128,180,9,0
Florida,US,27.18546175,-82.33174248,487,57,0
New York,US,43.10904162,-73.86653895,415,11,0
North Dakota,US,46.10830372,-97.63217159,3,0,0
Nebraska,US,41.11314181,-96.11156432,291,1,0
Wisconsin,US,43.42574087,-89.94966132,74,3,0
Nebraska,US,41.2278103,-96.63773905,15,0,0
Wisconsin,US,45.87931905,-91.14504927,4,0,0
New York,US,42.81668777,-74.05278291,597,28,0
Georgia,US,32.2654021,-84.31258912,15,1,0
New York,US,42.58831742,-74.4433903,47,0,0
Michigan,US,46.19235734,-86.19972234,4,0,0
Illinois,US,40.1571798,-90.61114163,7,0,0
New York,US,42.39184015,-76.8773299,8,0,0
Pennsylvania,US,40.70497338,-76.2150785,490,14,0
Ohio,US,38.80270163,-82.98907345,13,0,0
Missouri,US,40.45214695,-92.14709064,4,0,0
North Carolina,US,34.8386299,-79.4757978,46,0,0
Arkansas,US,34.85588887,-94.0632176,1,0,0
Indiana,US,38.68672078,-85.74627859,90,2,0
Iowa,US,41.63935978,-90.61959493,293,8,0
Kansas,US,38.48222076,-100.9066539,6,0,0
Kentucky,US,38.29622293,-84.5816631,33,0,0
Minnesota,US,44.6490231,-93.53340251,186,1,0
Mississippi,US,32.4067041,-89.53789439,487,6,0
Missouri,US,37.05588075,-89.56474493,84,6,0
Tennessee,US,36.42325673,-84.50360494,11,0,0
Virginia,US,36.71466456,-82.60171704,7,2,0
Nebraska,US,41.85070896,-103.7080986,48,0,0
Georgia,US,32.74976524,-81.60779441,18,1,0
Texas,US,32.74613808,-100.9162664,2,0,0
Arkansas,US,35.9109364,-92.69936482,6,0,0
Arkansas,US,35.19605503,-94.27162713,15,0,0
Kansas,US,37.6842718,-97.4608198,527,20,0
Florida,US,28.7158582,-81.24060348,426,11,0
Georgia,US,30.93464824,-84.86823924,38,2,0
Oklahoma,US,35.16478725,-96.61686741,21,2,0
New York,US,42.78081007,-76.82497064,49,0,0
Ohio,US,41.12351311,-83.12783209,15,1,0
Tennessee,US,35.36979721,-85.41022136,10,0,0
Oklahoma,US,35.49447108,-94.75463785,14,3,0
Arkansas,US,33.99780401,-94.2424869,24,1,0
Tennessee,US,35.78077323,-83.52244332,65,2,0
Kansas,US,37.19324632,-100.8507201,754,1,0
Nebraska,US,40.87241834,-97.139673,19,1,0
Texas,US,32.73587756,-99.35401337,1,0,0
Mississippi,US,32.88149103,-90.8159538,5,0,0
Arkansas,US,36.16258158,-91.47819342,36,2,0
California,US,40.76391419,-122.0396884,33,4,0
Wisconsin,US,44.78902246,-88.76443896,28,0,0
Kansas,US,39.04100763,-95.7557264,179,5,0
Wisconsin,US,43.72099677,-87.94579284,67,3,0
Alabama,US,33.26879845,-86.66232561,390,19,0
Illinois,US,39.39133527,-88.80611122,11,1,0
Indiana,US,39.52305623,-85.7915857,275,18,0
Iowa,US,41.6850066,-95.31015553,20,0,0
Kentucky,US,38.21476019,-85.194223,54,3,0
Missouri,US,39.79742518,-92.07634971,1,0,0
Ohio,US,40.33163494,-84.20258189,34,1,0
Tennessee,US,35.1864775,-89.89692423,3542,81,0
Texas,US,31.79211404,-94.14550696,167,5,0
Virginia,US,38.85905135,-78.56813762,278,9,0
Minnesota,US,45.44447208,-93.77617511,130,1,0
Kansas,US,39.35018161,-100.4418259,2,0,0
Wyoming,US,44.79048913,-106.8862389,16,0,0
Kansas,US,39.35147699,-101.7197624,5,0,0
Nebraska,US,41.22045983,-98.97588642,2,0,0
Oregon,US,45.41501554,-120.6827834,1,0,0
Texas,US,36.27751473,-101.8933156,23,0,0
Michigan,US,42.953928,-84.14585902,219,19,0
Minnesota,US,44.5796592,-94.23164924,4,0,0
New Mexico,US,33.13028233,-107.1925893,1,0,0
Montana,US,45.90018933,-112.6620092,11,0,0
Kentucky,US,36.74058474,-86.58047435,35,2,0
Mississippi,US,31.91282117,-89.91716179,72,0,0
Iowa,US,43.08221074,-96.1767568,111,0,0
North Dakota,US,46.11323337,-101.0440149,1,0,0
California,US,41.59198861,-122.5407434,5,0,0
Alaska,US,57.24124555,-135.3206587,1,0,0
Washington,US,48.48171488,-121.766131,416,14,0
Washington,US,46.02408726,-121.9164403,3,0,0
North Dakota,US,46.44737738,-103.4601547,3,0,0
Kansas,US,39.78516566,-98.78566062,2,0,0
Mississippi,US,32.01744532,-89.50644846,107,7,0
Tennessee,US,36.25359775,-85.95411046,24,1,0
Texas,US,32.37474036,-95.2717568,186,3,0
Virginia,US,36.84455636,-81.53344948,15,0,0
Washington,US,48.04615983,-121.7170703,2739,122,0
Pennsylvania,US,40.77129231,-77.06840691,33,1,0
New Mexico,US,34.00715494,-106.9298354,49,4,0
California,US,38.26827353,-121.9357113,408,14,0
Maine,US,45.51229767,-69.95995554,18,0,0
Maryland,US,38.1163542,-75.75118623,51,0,0
New Jersey,US,40.56465737,-74.61683016,4159,348,0
Pennsylvania,US,39.97172723,-79.02699593,32,1,0
California,US,38.52746429,-122.8862506,337,4,0
Virginia,US,36.72231125,-77.10642712,134,2,0
Alaska,US,63.87692095,-143.2127643,2,0,0
Utah,US,38.99617072,-110.7013958,13,0,0
Utah,US,37.85447192,-111.4418764,187,3,0
Georgia,US,33.26310031,-84.28013991,239,12,0
South Carolina,US,34.92960077,-81.99225984,358,13,0
Indiana,US,38.01519732,-87.0079644,7,1,0
Kentucky,US,38.03223971,-85.32749335,16,0,0
South Dakota,US,44.93837606,-98.34626602,4,0,0
Washington,US,47.62113146,-117.4046494,393,29,0
Virginia,US,38.18574462,-77.655399,282,4,0
Louisiana,US,29.87761636,-89.51887093,516,18,0
Louisiana,US,29.90709658,-90.35555967,602,42,0
Missouri,US,38.77875681,-90.66662425,688,52,0
Alabama,US,33.71902176,-86.31029372,88,1,0
Illinois,US,38.46996033,-89.93063427,759,61,0
Michigan,US,42.92655373,-82.67937954,394,28,0
Missouri,US,38.03699437,-93.77631447,2,0,0
Wisconsin,US,45.03437474,-92.45000068,37,0,0
Arkansas,US,35.02201976,-90.74828138,316,0,0
Missouri,US,37.81214171,-90.47598685,33,2,0
Louisiana,US,30.82210324,-90.71013176,38,1,0
Louisiana,US,30.02531716,-90.80212061,284,22,0
Louisiana,US,30.12597499,-90.4753503,820,78,0
Florida,US,29.90096506,-81.43589967,231,5,0
Indiana,US,41.61756781,-86.29040834,897,28,0
Michigan,US,41.91441767,-85.52797979,79,1,0
Louisiana,US,30.59724262,-92.00135806,244,51,0
New York,US,44.4976179,-75.06550039,192,0,0
Minnesota,US,47.6048407,-92.46879855,100,12,0
Missouri,US,38.6377004,-90.4458375,4104,305,0
Missouri,US,38.63555736,-90.24349225,1596,95,0
Florida,US,27.37763908,-80.47106649,301,26,0
Louisiana,US,30.13112107,-91.61403569,278,22,0
Louisiana,US,29.69262097,-91.44702164,263,27,0
Maryland,US,38.30058422,-76.6062928,271,9,0
Louisiana,US,30.40942847,-89.95642711,1511,142,0
Kansas,US,38.03100851,-98.71762001,1,0,0
Virginia,US,38.41758738,-77.45917053,426,4,0
California,US,37.55862499,-120.9970722,537,23,0
South Dakota,US,44.41381872,-100.7349153,8,0,0
North Carolina,US,35.31647813,-80.25093221,32,4,0
Kansas,US,37.56304714,-101.7843534,9,0,0
Nebraska,US,41.9169835,-97.19394708,8,0,0
Illinois,US,41.09309773,-89.79745866,1,0,0
North Dakota,US,46.80851182,-102.6576326,61,2,0
Ohio,US,40.81482476,-81.36437305,538,69,0
Indiana,US,41.27890281,-86.64686895,24,2,0
Texas,US,26.56150059,-98.73892358,14,0,0
Virginia,US,38.15965544,-79.05979937,23,0,0
Missouri,US,37.89090059,-90.1949941,8,1,0
Minnesota,US,45.55192576,-94.61078221,1609,9,0
Minnesota,US,44.02240351,-93.22627088,85,0,0
Georgia,US,34.55151201,-83.29405315,94,1,0
Oklahoma,US,34.48556989,-97.85141892,22,1,0
Texas,US,32.73553157,-98.83631615,2,0,0
Illinois,US,42.35129217,-89.662598,119,0,0
Indiana,US,41.64423868,-85.00101094,67,2,0
New York,US,42.2689144,-77.3829924,230,39,0
Kansas,US,37.1923008,-101.3118967,26,0,0
Minnesota,US,45.58613007,-96.00163705,1,0,0
Washington,US,48.40035475,-117.8542701,9,1,0
Georgia,US,32.07996777,-84.83208037,37,0,0
Tennessee,US,36.50235092,-87.83920548,7,0,0
Montana,US,45.67071407,-109.3950061,1,0,0
Missouri,US,36.85571651,-89.9444155,30,0,0
North Carolina,US,36.4017975,-80.23893369,22,0,0
Arkansas,US,35.86251946,-92.15684085,8,0,0
Mississippi,US,30.79187949,-89.11547539,26,0,0
Missouri,US,36.75000327,-93.45256475,3,0,0
Nevada,US,39.44875482,-119.5250207,1,0,0
Iowa,US,42.03621213,-93.46499005,66,1,0
New Hampshire,US,43.291833,-71.02336013,215,11,0
North Dakota,US,46.97962541,-98.95637318,16,0,0
Wyoming,US,42.76558279,-109.9130922,3,0,0
Massachusetts,US,42.3279514,-71.07850442,15881,759,0
New York,US,40.88320119,-72.8012172,37544,1697,0
Virginia,US,36.70155394,-76.63603554,221,22,0
Indiana,US,39.08952258,-87.41414469,24,0,0
Missouri,US,40.2099105,-93.11150106,9,0,0
New Hampshire,US,43.36094111,-72.22203125,14,1,0
New York,US,41.71579493,-74.76394559,1168,25,0
Pennsylvania,US,41.44634738,-76.51246591,1,0,0
Tennessee,US,36.51240691,-82.30412917,56,2,0
South Dakota,US,44.71571812,-100.1278092,1,0,0
West Virginia,US,37.65390597,-80.86009693,1,0,0
Colorado,US,39.63803232,-106.1150762,175,1,0
Ohio,US,41.12464734,-81.53123079,976,101,0
Utah,US,40.86688146,-110.9535882,393,0,0
Kansas,US,37.23682549,-97.47721621,5,1,0
Tennessee,US,36.46824103,-86.45917204,720,41,0
Alabama,US,32.59117397,-88.19916205,115,4,0
Florida,US,28.70181754,-82.0794267,246,16,0
Georgia,US,32.03650571,-84.19821492,412,38,0
South Carolina,US,33.91826534,-80.37942316,301,13,0
Mississippi,US,33.60192578,-90.58882684,65,3,0
North Carolina,US,36.41689489,-80.69102283,62,1,0
Virginia,US,37.11781893,-76.88450012,6,1,0
Pennsylvania,US,41.82147784,-75.80071959,82,14,0
Delaware,US,38.66143781,-75.39031349,3503,105,0
New Jersey,US,41.13891592,-74.69118243,1046,137,0
Virginia,US,36.92432914,-77.25791182,53,1,0
California,US,39.03417539,-121.6945899,37,2,0
Florida,US,30.19746066,-82.9909967,151,18,0
North Carolina,US,35.48665845,-83.48748932,5,0,0
Wyoming,US,41.65943896,-108.8827882,21,0,0
Minnesota,US,45.2829032,-95.68264092,10,0,0
Texas,US,34.53028891,-101.7349174,13,0,0
Indiana,US,38.82767338,-85.03022429,14,0,0
Georgia,US,32.69642758,-84.53351366,27,1,0
Maryland,US,38.76618159,-76.10882561,64,1,0
Georgia,US,33.56543317,-82.88136816,1,0,0
Alabama,US,33.37823223,-86.16886178,76,2,0
Mississippi,US,33.95339918,-90.1729398,15,1,0
Alabama,US,32.86698258,-85.79833053,345,56,0
Iowa,US,42.07991767,-92.53266945,348,13,0
Missouri,US,36.65465345,-93.04075153,12,2,0
Louisiana,US,30.62888673,-90.40664996,696,30,0
New Mexico,US,36.58006022,-105.6310198,22,0,0
Texas,US,32.77143818,-97.29101614,4076,114,0
Mississippi,US,34.65133709,-89.94485778,55,0,0
Georgia,US,32.04785085,-82.05539188,11,0,0
Florida,US,30.04848048,-83.60445406,3,0,0
Georgia,US,32.55792548,-84.25077141,22,2,0
Iowa,US,40.73710579,-94.69778563,1,0,0
Kentucky,US,37.3677562,-85.3329931,9,0,0
Texas,US,32.30163422,-99.89007449,214,6,0
West Virginia,US,39.33602617,-80.0421439,8,0,0
Illinois,US,40.50716185,-89.51404662,58,3,0
Virginia,US,37.12191123,-81.56685568,6,0,0
California,US,40.12570935,-122.2370171,1,1,0
Georgia,US,31.92829517,-82.93491155,29,1,0
Colorado,US,38.88133511,-105.1614893,31,2,0
Louisiana,US,32.00760749,-91.32915234,6,0,0
Louisiana,US,29.37343766,-90.82626855,550,41,0
Georgia,US,31.77527543,-84.44069698,199,24,0
Texas,US,33.17402785,-102.3354521,12,0,0
Idaho,US,43.75303583,-111.2056773,11,0,0
Wyoming,US,43.93522482,-110.5890801,99,0,0
Missouri,US,37.31728859,-91.96564727,0,0,0
Oklahoma,US,36.74777635,-101.4889765,541,4,0
Georgia,US,30.86392347,-83.91847289,276,28,0
Nebraska,US,41.91358968,-100.5556632,1,0,0
Nebraska,US,42.15725356,-96.54157099,19,0,0
Washington,US,46.9291895,-122.8290656,123,1,0
Georgia,US,31.45743864,-83.5236119,170,10,0
Oregon,US,45.46248721,-123.712066,6,0,0
Oklahoma,US,34.37288446,-98.92426619,21,1,0
New York,US,42.16852837,-76.30835812,108,20,0
Pennsylvania,US,41.77255149,-77.25433032,16,1,0
Mississippi,US,34.76872156,-88.90988194,66,11,0
Indiana,US,40.38872739,-86.89413959,268,2,0
Indiana,US,40.31123252,-86.05234925,21,1,0
Tennessee,US,35.501942,-89.73694895,402,2,0
Mississippi,US,34.74023475,-88.23917219,11,0,0
Texas,US,33.21339719,-94.96797273,74,0,0
Kentucky,US,36.8381152,-87.17878374,15,0,0
Minnesota,US,46.06996226,-94.89785296,46,0,0
South Dakota,US,43.19338568,-100.7195503,13,0,0
Connecticut,US,41.85853803,-72.3308481,568,51,0
Texas,US,31.40464436,-100.462443,85,1,0
New York,US,42.44945765,-76.47229843,136,0,0
Utah,US,40.44862644,-113.1295715,84,0,0
Montana,US,48.65577551,-111.6942414,29,6,0
Georgia,US,32.12059861,-82.32957247,43,4,0
New Mexico,US,34.64048375,-105.8508949,18,1,0
Georgia,US,34.91369188,-83.7410746,21,1,0
North Dakota,US,47.45367788,-97.16323288,1,0,0
North Carolina,US,35.20383864,-82.79638423,7,0,0
Minnesota,US,45.77298854,-96.47062949,3,0,0
Texas,US,30.33432034,-97.7853562,2345,74,0
Wisconsin,US,44.30360275,-91.35893614,7,0,0
Georgia,US,32.40422134,-82.56904553,7,0,0
Utah,US,40.12491499,-109.5174415,16,0,0
Kentucky,US,36.80767017,-87.87333656,9,0,0
Kentucky,US,38.61056487,-85.33775972,3,0,0
California,US,40.6491767,-123.114713,1,0,0
Texas,US,31.0879489,-95.1367187,11,0,0
South Dakota,US,43.34459388,-99.8854891,1,0,0
Georgia,US,33.03349196,-85.02812115,192,5,0
Tennessee,US,36.39026213,-86.16087954,1382,3,0
Ohio,US,41.31735028,-80.76109643,432,36,0
West Virginia,US,39.11240885,-79.57053576,4,0,0
California,US,36.22026558,-118.8020203,1295,54,0
Oklahoma,US,36.11939621,-95.94013939,743,37,0
Mississippi,US,34.64967704,-90.37481167,40,2,0
California,US,38.02644018,-119.9525093,2,0,0
Georgia,US,31.71612656,-83.62069378,81,12,0
South Dakota,US,43.3109081,-97.14865776,18,0,0
Alabama,US,33.28726072,-87.52556818,319,8,0
Ohio,US,40.44214695,-81.47226262,235,1,0
Michigan,US,43.46606813,-83.41897025,163,17,0
Georgia,US,32.67435595,-83.43078662,9,0,0
Idaho,US,42.35440512,-114.6685381,298,13,0
Texas,US,30.77031716,-94.37690895,7,0,0
West Virginia,US,39.46811972,-80.88772676,3,0,0
North Carolina,US,35.87147226,-76.17055253,4,0,0
Wyoming,US,41.2878183,-110.5475782,9,0,0
New York,US,41.89027881,-74.26252104,1495,64,0
Oregon,US,45.59073056,-118.7353826,88,2,0
Alabama,US,,,0,0,0
Alaska,US,,,4,0,0
Arizona,US,,,0,1,0
Arkansas,US,,,135,0,0
California,US,,,0,0,0
Colorado,US,,,71,1,0
Connecticut,US,,,235,3,0
Delaware,US,,,45,1,0
Florida,US,,,76,0,0
Georgia,US,,,1363,0,0
Hawaii,US,,,0,0,0
Idaho,US,,,0,0,0
Illinois,US,,,65,1,0
Indiana,US,,,0,138,0
Iowa,US,,,8,0,0
Kansas,US,,,0,0,0
Kentucky,US,,,31,0,0
